storyPriority,storyType,storyTitle,storyPoints,userPreviousSuccessRate,completed,userSkills,skills,tags
4,0,User story: Enhance user experience for accessibility,3.19947550015018,0.884261138478506,True,"['Accessibility', 'Skill14', 'Skill45', 'User Experience', 'Skill6', 'UI Design']","['Accessibility', 'Tech17', 'Tech24', 'Enhancement', 'User Story', 'Tech39']","['Accessibility', 'Tag37', 'Enhancement', 'Tag5', 'User', 'Tag43']"
4,2,Task: Implement a load balancer for high traffic using Azure,9.972746521915678,0.6385847390559433,False,"['Cloud Computing', 'Skill11', 'Load Balancer', 'API Integration', 'Skill19']","['Tech38', 'Load Balancer', 'Tech3', 'Task', 'Implementation']","['Tag38', 'Load Balancer', 'Tag28', 'Backend', 'Implementation']"
1,0,User story: Enhance accessibility,2.4674398143694214,0.8908105872191767,False,"['Accessibility', 'Skill42', 'UX', 'Skill18', 'UI Design', 'Skill23']","['Accessibility', 'Tech38', 'Tech33', 'Enhancement', 'Tech8', 'User Story']","['Accessibility', 'Tag22', 'Tag42', 'Tag17', 'Enhance', 'User']"
1,5,Research: New AI technology,1.2883297573151624,1.0541834903078153,True,"['Machine Learning', 'Artificial Intelligence', 'Research', 'Skill33', 'Skill23']","['Tech13', 'New Tech', 'AI', 'Tech1', 'Research']","['New Tech', 'AI', 'Tag38', 'Tag2', 'Research']"
1,0,User story: Enhance accessibility,2.2414165837158913,0.8959609481901374,False,"['Skill4', 'Accessibility', 'UI Design', 'Skill24', 'Skill8', 'UX']","['Accessibility', 'Enhancement', 'Tech12', 'Tech20', 'User Story', 'Tech15']","['Accessibility', 'Tag18', 'Tag28', 'Enhance', 'User', 'Tag15']"
0,0,User story: Enhance accessibility,2.415094072157321,0.8453120750167896,False,"['Accessibility', 'UX', 'Skill16', 'Skill19', 'UI Design', 'Skill26']","['Accessibility', 'Tech34', 'Tech31', 'Tech2', 'Enhancement', 'User Story', 'Tech28']","['Accessibility', 'Tag25', 'Tag38', 'Tag2', 'Tag35', 'Enhance', 'User']"
4,6,Refactor: Improve code quality,3.6770133363581192,0.5837811115292774,False,"['Code Quality', 'Skill3', 'Skill20', 'Code Review', 'Refactoring', 'Skill25']","['Code Quality', 'Tech16', 'Improvement', 'Tech12', 'Refactor', 'Tech29']","['Tag29', 'Code Quality', 'Tag16', 'Improvement', 'Refactor', 'Tag34']"
3,1,Task: Implement chat feature,4.573008511421547,0.7464778641016623,False,"['Skill4', 'Python', 'Socket.IO', 'JavaScript', 'Skill43', 'Skill12', 'Skill41']","['Tech14', 'Tech5', 'Tech9', 'Front-end Development', 'Chat Feature', 'Task', 'Tech37']","['Tag18', 'Feature', 'Chat', 'Tag23', 'Tag39', 'Frontend', 'Tag43']"
3,6,Refactor: Simplify database queries,4.689041453243861,0.7111931075543912,False,"['SQL', 'Database Optimization', 'Query Simplification', 'Skill32']","['Tech14', 'Refactor', 'Database', 'Simplification']","['Tag18', 'Refactor', 'Database', 'Simplification']"
0,5,Research: New machine learning algorithm for recommender systems,4.191826796224857,0.9875033758260826,True,"['Deep Learning', 'Skill49', 'Research', 'Machine Learning']","['Tech1', 'Research', 'New Tech', 'Machine Learning']","['Research', 'Tag14', 'New Tech', 'Machine Learning']"
2,3,Implement user profile page,3.7300365609045802,0.7092051430477059,True,"['Skill4', 'Python', 'Skill42', 'JavaScript', 'Skill19', 'HTML/CSS']","['Front-end Development', 'User Profile Page', 'Tech20', 'Tech35']","['Page', 'Tag2', 'Tag32', 'Tag40', 'User Profile', 'Frontend']"
1,2,Fix login issue,2.2968270534666924,0.850301866138974,False,"['Skill42', 'Python', 'Skill22', 'Skill46', 'C++', 'Skill18', 'Java']","['Tech14', 'Tech33', 'Tech18', 'Fix Bug', 'Back-end Development', 'Tech21', 'Login Issue']","['Bug Fix', 'Tag44', 'Tag22', 'Tag16', 'Tag33', 'Login', 'Backend']"
1,5,Research: New machine learning algorithm,2.0780163123566786,1.0895922419226256,True,"['Skill38', 'Machine Learning', 'Deep Learning', 'Skill32', 'Research']","['New Tech', 'Machine Learning', 'Tech1', 'Research', 'Tech15']","['Tag6', 'New Tech', 'Machine Learning', 'Research', 'Tag13']"
1,5,Research: New cloud storage service,2.7376166922905787,1.0106654136583628,False,"['Cloud Computing', 'Skill36', 'Research', 'Skill46', 'Cloud Storage']","['New Tech', 'Tech18', 'Tech43', 'Research', 'Cloud Storage']","['New Tech', 'Tag28', 'Tag16', 'Research', 'Cloud Storage']"
0,1,Task: Develop a mobile app for Android,7.288203205591427,0.5654593023098242,False,"['Skill42', 'Skill49', 'Mobile App Development', 'Java', 'Android']","['Mobile App', 'Tech5', 'Tech18', 'Development', 'Android']","['Mobile App', 'Tag18', 'Development', 'Tag47', 'Android']"
3,0,User story: Enhance user authentication,2.6022704188779007,0.9272718544098185,True,"['Security', 'Skill2', 'Authentication', 'Authorization', 'Skill40']","['Security', 'Tech31', 'Enhancement', 'User Story', 'Tech11']","['Security', 'Tag27', 'Enhancement', 'Tag35', 'User']"
3,6,Refactor: Simplify database queries for performance using SQL,6.287578312304268,0.7393806392562421,False,"['SQL', 'Database Optimization', 'Query Simplification', 'Skill15']","['Tech38', 'Refactor', 'Database', 'Simplification']","['Tag38', 'Refactor', 'Database', 'Simplification']"
1,2,Task: Implement a content delivery network,4.771382468575727,0.9418172178269747,True,"['CDN', 'Cloud Computing', 'API Integration', 'Skill49']","['CDN', 'Tech24', 'Task', 'Implementation']","['CDN', 'Tag4', 'Backend', 'Implementation']"
3,0,User story: Enhance accessibility,2.244345064469036,0.9870394816573831,True,"['Accessibility', 'UI Design', 'Skill27', 'Skill21', 'UX']","['Accessibility', 'Enhancement', 'Tech7', 'User Story', 'Tech39']","['Accessibility', 'Enhance', 'Tag49', 'User', 'Tag39']"
0,5,Research: New natural language processing algorithm for sentiment analysis,6.13918174597649,1.0200089339592462,True,"['Skill11', 'Deep Learning', 'NLP', 'Skill24', 'Research']","['Tech45', 'New Tech', 'Tech30', 'NLP', 'Research', 'Tech7']","['New Tech', 'Tag31', 'NLP', 'Research', 'Tag9', 'Tag13']"
2,1,Task: Develop a web application for social media,6.681677470289139,0.6760453515812298,False,"['Social Media', 'Skill43', 'JavaScript', 'Skill29', 'Web App Development', 'Skill15']","['Social Media', 'Tech32', 'Tech5', 'Tech2', 'Development', 'Web App']","['Social Media', 'Tag31', 'Tag11', 'Development', 'Web App', 'Tag9']"
4,2,Task: Develop mobile app,5.262155782265563,0.5379925169967976,False,"['Skill35', 'iOS', 'Skill3', 'Skill32', 'Mobile App Development', 'Android']","['Mobile App', 'Tech10', 'Tech16', 'Development', 'Task', 'Tech48']","['Mobile App', 'Tag6', 'Tag46', 'Development', 'Task', 'Tag1']"
0,5,Research: New AI technology,1.1432254898795065,0.9834809588166077,True,"['Artificial Intelligence', 'Research', 'Skill6', 'Machine Learning']","['Tech3', 'Research', 'New Tech', 'AI']","['Tag11', 'Research', 'New Tech', 'AI']"
4,2,Task: Implement a content management system,6.100475858393689,0.8821724002673645,True,"['Cloud Computing', 'Skill5', 'Skill27', 'API Integration', 'CMS', 'Skill19']","['Tech14', 'Tech31', 'Tech47', 'Task', 'Implementation', 'CMS', 'Tech29']","['Tag29', 'Tag42', 'Backend', 'Tag36', 'Implementation', 'CMS', 'Tag21']"
1,5,Research: New AI-powered chatbot for customer support using Dialogflow,5.774347319827127,1.026954754664991,True,"['Skill16', 'Chatbot Development', 'NLP', 'Skill8', 'Research', 'Skill41']","['New Tech', 'Tech18', 'Tech8', 'Research', 'Chatbot', 'Tech44']","['New Tech', 'Tag5', 'Tag19', 'Research', 'Chatbot', 'Tag3']"
4,6,Refactor: Simplify database queries for performance using SQL,6.271062070746388,0.6525398844281715,False,"['Database Optimization', 'Query Simplification', 'Skill12', 'SQL', 'Skill37', 'Skill40']","['Tech32', 'Tech13', 'Tech16', 'Refactor', 'Simplification', 'Database']","['Refactor', 'Database', 'Simplification', 'Tag17']"
3,6,Refactor: Optimize caching for high traffic using Redis,8.293814903531414,0.6783477153952443,False,"['Database Optimization', 'Redis', 'Caching', 'Skill22', 'Skill15']","['Optimization', 'Tech22', 'Redis', 'Caching', 'Tech43']","['Tag4', 'Optimization', 'Caching', 'Backend', 'Tag15']"
1,5,Research new tech stack,4.858548624420014,0.5003460210588723,False,"['Skill14', 'Skill11', 'Machine Learning', 'Skill12', 'Research', 'Data Science']","['New Tech', 'Tech9', 'Tech8', 'Tech Stack', 'Research', 'Tech48']","['Tag44', 'Tag22', 'New Tech', 'Tech Stack', 'Research', 'Tag10']"
5,0,User story: Enhance performance,3.971762689841603,0.8785806600728626,False,"['Skill2', 'Skill39', 'Performance Optimization', 'Database Performance', 'Skill12', 'Code Optimization']","['Tech17', 'Tech22', 'Enhancement', 'Tech3', 'Performance', 'User Story']","['Tag4', 'Enhancement', 'Performance', 'Tag9', 'User', 'Tag13']"
1,2,Task: Implement payment gateway,6.825104020018592,0.5298379613245378,False,"['Cloud Computing', 'Skill10', 'Skill22', 'API Integration', 'Payment Gateway', 'Skill25']","['Tech27', 'Payment', 'Tech46', 'Task', 'Tech20', 'Gateway']","['Payment', 'Backend', 'Tag12', 'Tag34', 'Tag39', 'Gateway']"
0,0,User story: Enhance security,2.720607808780255,0.982507995824586,True,"['Security', 'Authentication', 'Skill29', 'Authorization', 'Skill37', 'Skill18']","['Security', 'Tech45', 'Tech13', 'Enhancement', 'User Story', 'Tech40']","['Security', 'Tag41', 'Enhance', 'Tag49', 'User', 'Tag45']"
0,5,Research: New natural language processing algorithm for sentiment analysis,5.7484419649735194,0.9335771031423944,True,"['Skill49', 'NLP', 'Deep Learning', 'Research', 'Skill18']","['New Tech', 'NLP', 'Tech3', 'Tech4', 'Research']","['Tag29', 'New Tech', 'Tag47', 'NLP', 'Research']"
1,1,Task: Develop a desktop application for Windows,6.302466114158642,0.6854335941342157,False,"['Desktop App Development', 'Windows', 'Python', 'Skill24']","['Windows', 'Development', 'Tech26', 'Tech44', 'Desktop App']","['Windows', 'Tag7', 'Development', 'Desktop App']"
2,1,Task: Develop a chatbot for customer support,6.747107365775034,0.6144573815156934,False,"['Skill30', 'Machine Learning', 'Chatbot Development', 'Skill49', 'NLP', 'Skill36']","['Development', 'Tech1', 'Tech25', 'Tech35', 'Chatbot', 'Task']","['Tag8', 'Development', 'Chatbot', 'Tag21', 'Frontend', 'Tag43']"
1,1,Task: Develop a desktop application for macOS,4.864430739355288,0.6029766146382627,False,"['Desktop App Development', 'macOS', 'Swift', 'Skill3', 'Skill1']","['macOS', 'Tech13', 'Tech16', 'Development', 'Desktop App']","['macOS', 'Tag27', 'Development', 'Tag33', 'Desktop App']"
3,0,User story: Improve search functionality for e-commerce site,3.2229988475039266,0.8779954694722678,True,"['Search Engine Optimization', 'Skill47', 'User Experience', 'Skill46', 'UI Design']","['Search', 'Tech17', 'Functionality', 'Tech19', 'User Story']","['Search', 'Tag37', 'Functionality', 'Tag9', 'User']"
2,6,Refactor: Improve code organization,5.100450021000685,0.6476974004514934,True,"['Code Quality', 'Code Organization', 'Skill36', 'Refactoring', 'Skill17']","['Code Quality', 'Tech30', 'Refactor', 'Tech26', 'Organization']","['Code Quality', 'Tag12', 'Refactor', 'Tag23', 'Organization']"
1,6,Refactor: Optimize database indexing,6.58490175249752,0.6615635303565555,False,"['Database Optimization', 'Database Performance', 'Skill14', 'Indexing']","['Optimization', 'Refactor', 'Database', 'Tech29']","['Optimization', 'Refactor', 'Database', 'Tag7']"
5,2,Task: Implement API gateway,5.899666186795732,0.5339058151542846,False,"['Skill30', 'Skill38', 'Microservices', 'API Gateway', 'API Design', 'Skill9']","['Tech14', 'Tech19', 'Tech49', 'Task', 'Implementation', 'API Gateway']","['API', 'Tag7', 'Tag11', 'Tag15', 'Backend', 'Gateway']"
2,0,User story: Improve user experience,1.8251338228631468,1.0326255457207434,True,"['Interaction Design', 'User Experience', 'Skill7', 'UX Design', 'Skill25']","['Tech18', 'Tech30', 'User Experience', 'Improvement', 'User Story']","['Tag6', 'Tag37', 'User Experience', 'Improvement', 'User']"
2,6,Refactor: Improve code organization,4.668170750341319,0.6546483682920364,True,"['Skill37', 'Code Quality', 'Code Organization', 'Refactoring']","['Tech37', 'Code Quality', 'Organization', 'Refactor']","['Tag9', 'Code Quality', 'Organization', 'Refactor']"
3,3,Spike: Test new caching library,3.842195114795738,0.5540401587570528,False,"['Skill35', 'Caching Library', 'Performance Optimization', 'Skill47', 'Testing', 'Skill5', 'Skill17']","['Library', 'Tech45', 'Tech38', 'Tech2', 'Caching', 'Test', 'Tech44']","['Tag29', 'Caching', 'Tag2', 'Tag11', 'Test', 'Tag33', 'Performance']"
0,5,Research: New AI-powered chatbot for customer support using Dialogflow,5.386101087755955,0.9665682716533789,True,"['Skill22', 'Chatbot Development', 'Skill44', 'Skill1', 'NLP', 'Research']","['Tech14', 'New Tech', 'Research', 'Chatbot', 'Tech48']","['Tag41', 'New Tech', 'Tag38', 'Research', 'Chatbot', 'Tag43']"
4,2,Task: Implement a load balancer for high traffic using NGINX,10.41634038869739,0.5941748801024844,False,"['Cloud Computing', 'Load Balancer', 'Skill47', 'Skill1', 'Skill46', 'API Integration']","['Tech38', 'Load Balancer', 'Tech16', 'Task', 'Implementation', 'Tech42']","['Tag18', 'Load Balancer', 'Tag16', 'Backend', 'Implementation', 'Tag3']"
5,6,Refactor: Optimize database schema,5.377461359856494,0.6683101923988363,False,"['Database Optimization', 'Database Performance', 'Schema Design', 'Skill5', 'Skill7']","['Optimization', 'Tech9', 'Tech43', 'Refactor', 'Database']","['Optimization', 'Tag31', 'Refactor', 'Tag9', 'Database']"
0,5,Research: New natural language processing algorithm for sentiment analysis,6.108591318900136,0.9596683526946908,True,"['Skill39', 'Skill11', 'Deep Learning', 'NLP', 'Skill24', 'Research']","['New Tech', 'Tech30', 'NLP', 'Research', 'Tech7', 'Tech34', 'Tech48']","['New Tech', 'Tag11', 'NLP', 'Research', 'Tag9', 'Tag13', 'Tag15']"
2,0,User story: Improve scalability,3.65315850846206,0.9654417287510475,True,"['System Design', 'Cloud Computing', 'Skill10', 'Scalability', 'Skill32', 'Skill20']","['Tech32', 'Tech27', 'Scalability', 'Tech8', 'Improvement', 'User Story']","['Tag2', 'Scalability', 'Improvement', 'Tag48', 'User', 'Tag3']"
3,2,Task: Implement a content delivery network,4.669672535607565,0.8901216973892095,True,"['Skill14', 'Cloud Computing', 'Skill48', 'CDN', 'Skill3', 'API Integration']","['Tech27', 'CDN', 'Tech4', 'Task', 'Implementation', 'Tech28']","['Tag46', 'CDN', 'Backend', 'Implementation', 'Tag40', 'Tag13']"
0,1,Task: Develop a game for iOS,8.081470332610593,0.7511502584256723,False,"['Swift', 'Skill35', 'Game Development', 'iOS']","['Tech6', 'Game', 'Development', 'iOS']","['Tag5', 'Game', 'Development', 'iOS']"
2,5,Research: New AI technology,1.2788696780244275,0.8858271135385138,True,"['Machine Learning', 'Artificial Intelligence', 'Skill44', 'Skill49', 'Research', 'Skill46']","['New Tech', 'Tech22', 'Tech30', 'AI', 'Tech1', 'Research']","['Tag7', 'New Tech', 'AI', 'Tag48', 'Research', 'Tag40']"
1,0,User story: Improve user interface,2.0398554490823413,1.0326255457207434,True,"['Interaction Design', 'User Experience', 'Skill49', 'Skill21', 'UI Design']","['User Experience', 'Improvement', 'Tech25', 'User Story', 'Tech29']","['Tag33', 'User Experience', 'Improvement', 'Tag32', 'User']"
2,6,Refactor: Optimize caching for high traffic using Redis,8.879887882573138,0.7007378448744415,False,"['Database Optimization', 'Redis', 'Caching', 'Skill8', 'Skill36', 'Skill37']","['Optimization', 'Redis', 'Caching', 'Tech8', 'Tech40', 'Tech11']","['Optimization', 'Caching', 'Tag35', 'Tag32', 'Backend', 'Tag21']"
4,3,Spike: Test new caching framework,4.283284325013971,0.6205722403686533,False,"['Performance Optimization', 'Testing', 'Skill6', 'Caching Framework', 'Skill37']","['Tech38', 'Framework', 'Caching', 'Tech19', 'Test']","['Tag38', 'Caching', 'Test', 'Tag42', 'Performance']"
2,6,Refactor: Simplify database queries,4.593509743104238,0.7569682410922904,False,"['Database Optimization', 'Skill28', 'Database Performance', 'Query Simplification', 'Skill5']","['Tech22', 'Tech3', 'Refactor', 'Simplification', 'Database']","['Tag25', 'Tag48', 'Refactor', 'Simplification', 'Database']"
0,5,Research: New machine learning algorithm for recommender systems using TensorFlow,6.311810116370193,1.019936871855999,False,"['Skill42', 'Machine Learning', 'Skill45', 'Deep Learning', 'Research']","['Tech6', 'New Tech', 'Machine Learning', 'Tech43', 'Research', 'Tech21']","['New Tech', 'Machine Learning', 'Tag11', 'Research', 'Tag36', 'Tag45']"
7,4,Bug: Fix memory leak in the application,11.18893168182346,0.5863319611199185,True,"['Application Development', 'Bug Fixing', 'Skill24', 'Memory Profiling', 'Skill7']","['Tech14', 'Tech10', 'Bug Fixing', 'Fix Bug', 'Memory Leak']","['Bug Fix', 'Tag2', 'Memory', 'Backend', 'Tag21']"
1,0,User story: Enhance user authentication,2.494280966855121,0.9175256105540321,True,"['Authentication', 'Security', 'Skill15', 'Authorization']","['Tech30', 'Security', 'User Story', 'Enhancement']","['Security', 'Tag2', 'Enhancement', 'User']"
0,0,User story: Enhance security,2.734231989942998,1.0442846537696562,True,"['Security', 'Skill43', 'Authentication', 'Skill21', 'Authorization']","['Security', 'Tech2', 'Enhancement', 'Tech25', 'User Story']","['Security', 'Tag11', 'Enhance', 'Tag36', 'User']"
3,3,Spike: Test new caching library,3.842195114795738,0.5540401587570528,False,"['Caching Library', 'Performance Optimization', 'Testing', 'Skill6', 'Skill40', 'Skill18']","['Library', 'Tech10', 'Tech22', 'Caching', 'Test', 'Tech48', 'Tech29']","['Tag2', 'Caching', 'Test', 'Tag16', 'Tag35', 'Tag33', 'Performance']"
4,1,Task: Develop a chatbot for customer service,6.631019508658516,0.6167696655667314,False,"['Machine Learning', 'Chatbot Development', 'Skill1', 'NLP', 'Skill46']","['Tech22', 'Development', 'Task', 'Chatbot', 'Tech40']","['Tag11', 'Development', 'Chatbot', 'Tag3', 'Frontend']"
5,3,Spike: Test new caching library,3.842195114795738,0.5540401587570528,False,"['Skill4', 'Caching Library', 'Performance Optimization', 'Skill47', 'Testing', 'Skill1', 'Skill17']","['Library', 'Tech38', 'Tech13', 'Tech27', 'Tech2', 'Caching', 'Test']","['Tag41', 'Tag2', 'Caching', 'Tag11', 'Test', 'Tag12', 'Performance']"
3,4,Bug: Fix authentication issue,8.374143422548556,0.6499720293002174,True,"['Skill11', 'Skill16', 'Authentication', 'Bug Fixing', 'Authorization']","['Authentication Issue', 'Bug Fixing', 'Fix Bug', 'Tech25', 'Tech15']","['Tag4', 'Bug Fix', 'Authentication', 'Backend', 'Tag23']"
